"organization_id","converted","updated_at","last_trial_step","last_trial_activity","trial_status","total_steps","trial_start","trial_start_week","trial_end"
"1d9e91ad23aa9ad0f383d65354d1abf8","0","2024-02-14 09:16:03","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-01-31 11:08:56","2024-01-28","2024-03-01 11:08:56"
"015f38565a692a85e2824e94926a12ef","1","2024-02-14 13:03:24","5","Scheduling.Template.ApplyModal.Applied","Completed","7","2024-01-31 11:25:26","2024-01-28","2024-03-01 11:25:26"
"2cda24a4a47b9152743c66f2191a8a39","0","2024-02-14 13:18:57","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-14 13:00:41","2024-02-11","2024-03-15 13:00:41"
"0dbf285e3044094e4d546bb6ce8fb181","1","2024-02-14 13:43:41","3","Scheduling.Shift.Approved","Completed","5","2024-02-07 14:30:28","2024-02-04","2024-03-08 14:30:28"
"2719191ad6bb38e665f085202fd3de2a","0","2024-02-14 14:16:55","1","Scheduling.Shift.Created","Not Completed","2","2024-02-14 14:14:02","2024-02-11","2024-03-15 14:14:02"
"46e22921b9d196dd86dba32edbdd8204","0","2024-02-14 14:55:01","1","Scheduling.Shift.Created","Not Completed","2","2024-02-14 14:49:32","2024-02-11","2024-03-15 14:49:32"
"0a59ef3b1b4682ab41378a4f3711e08f","0","2024-02-14 17:43:43","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-14 15:28:24","2024-02-11","2024-03-15 15:28:24"
"32e0a18fb35892a696a8c8f8fb791c77","0","2024-02-14 18:45:06","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-14 17:30:49","2024-02-11","2024-03-15 17:30:49"
"4abe5c1f625e171430816e1d7907cad7","0","2024-02-14 22:08:33","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-13 22:05:12","2024-02-11","2024-03-14 22:05:12"
"2298e1724cd10656dd192f001ee0c11b","0","2024-02-14 22:18:37","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-14 22:15:13","2024-02-11","2024-03-15 22:15:13"
"23ca557687191e3c3617bdb254446fe0","0","2024-02-14 22:21:16","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-14 22:15:28","2024-02-11","2024-03-15 22:15:28"
"339700d788ac1d4f9de07cc56814fff1","0","2024-02-15 00:30:18","5","Scheduling.Template.ApplyModal.Applied","Not Completed","3","2024-02-07 23:15:58","2024-02-04","2024-03-08 23:15:58"
"277f54ff4bc0eeaff2d328025f6ac3bc","0","2024-02-15 08:22:32","1","Scheduling.Shift.Created","Not Completed","2","2024-02-15 08:21:42","2024-02-11","2024-03-16 08:21:42"
"30ec946cd771d17b61b79181c8d2a2b1","0","2024-02-15 08:48:09","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-15 08:09:21","2024-02-11","2024-03-16 08:09:21"
"164c6720de3ff62c43a3691eb7ff164c","0","2024-02-15 09:54:11","5","Scheduling.Template.ApplyModal.Applied","Completed","5","2024-01-29 12:30:37","2024-01-28","2024-02-28 12:30:37"
"21039da78446b3025de89133f9de6936","0","2024-02-15 13:57:14","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-15 13:50:46","2024-02-11","2024-03-16 13:50:46"
"2c49cfcc66f9ad316c1011debf200eda","1","2024-02-15 14:22:15","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-15 11:31:40","2024-02-11","2024-03-16 11:31:40"
"3af4c4a48a8cd8e9ac586b594e8b6f17","0","2024-02-15 15:03:12","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-08 12:52:26","2024-02-04","2024-03-09 12:52:26"
"0ff11c836bda88e014f8cae8f639f40e","0","2024-02-15 15:32:00","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-11 23:32:11","2024-02-11","2024-03-12 23:32:11"
"1769e18438ad69e1b5c89e153e16cba5","0","2024-02-15 16:04:42","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-15 15:46:38","2024-02-11","2024-03-16 15:46:38"
"032261bf2a9eac16ae5f51ccdc989f74","0","2024-02-15 16:24:22","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-15 16:20:30","2024-02-11","2024-03-16 16:20:30"
"2bbff5a682a56d71238b707052ec8432","0","2024-02-15 17:33:33","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-15 17:30:03","2024-02-11","2024-03-16 17:30:03"
"3c2b670afa3156936b5f25361310e384","0","2024-02-15 17:56:53","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-15 17:49:48","2024-02-11","2024-03-16 17:49:48"
"3b5f82bb225f2b19d15cbfb5f661624f","0","2024-02-15 17:59:20","1","Scheduling.Shift.Created","Not Completed","2","2024-02-15 17:57:14","2024-02-11","2024-03-16 17:57:14"
"2c241b240d178c1dcb5b2b3b5a7c2af0","0","2024-02-15 18:00:59","1","Scheduling.Shift.Created","Not Completed","2","2024-02-15 17:58:11","2024-02-11","2024-03-16 17:58:11"
"48c11b65fdf38b0eb8882f4b2d922a16","1","2024-02-15 22:59:21","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-02 22:02:10","2024-01-28","2024-03-03 22:02:10"
"2f0875297666617218b1bfffef5fe49c","0","2024-02-16 02:14:32","1","Scheduling.Shift.Created","Not Completed","3","2024-02-16 02:09:10","2024-02-11","2024-03-17 02:09:10"
"102a8ffba698894f78141e7cf9ef54ed","1","2024-02-16 05:21:29","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-16 00:13:11","2024-02-11","2024-03-17 00:13:11"
"2f6ae10433b86dd8173dfc4a4208d3e9","0","2024-02-16 09:56:48","1","Scheduling.Shift.Created","Not Completed","3","2024-02-16 09:51:24","2024-02-11","2024-03-17 09:51:24"
"1e5a1d2f46a852ab907a44ecafa1f342","0","2024-02-16 10:59:38","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-14 12:12:42","2024-02-11","2024-03-15 12:12:42"
"1cdd72935a56cf47dcc65c5ca473632b","0","2024-02-16 11:56:28","1","Scheduling.Shift.Created","Not Completed","2","2024-02-16 11:42:45","2024-02-11","2024-03-17 11:42:45"
"07c5029c6c9ab5734f55e85539c24790","1","2024-02-16 12:34:58","1","Scheduling.Shift.Created","Not Completed","3","2024-02-16 12:30:49","2024-02-11","2024-03-17 12:30:49"
"0b335fc68dde4bcb7ada1c650888e686","0","2024-02-16 13:15:04","1","Scheduling.Shift.Created","Not Completed","2","2024-02-16 13:12:26","2024-02-11","2024-03-17 13:12:26"
"43a10a6f38a7ab66c80d5995189773be","1","2024-02-16 16:26:04","1","Scheduling.Shift.Created","Not Completed","3","2024-02-16 10:12:03","2024-02-11","2024-03-17 10:12:03"
"3e51a250d835d898dc0265af3adf9488","1","2024-02-16 19:17:02","1","Scheduling.Shift.Created","Not Completed","3","2024-02-16 17:25:38","2024-02-11","2024-03-17 17:25:38"
"23fe597505702b38b5fd1bf2465b9773","0","2024-02-16 23:08:10","1","Scheduling.Shift.Created","Not Completed","2","2024-02-16 22:51:50","2024-02-11","2024-03-17 22:51:50"
"29b5cf4bcc8711a47d4ebcbe85c7d996","1","2024-02-17 01:27:28","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-17 01:17:33","2024-02-11","2024-03-18 01:17:33"
"26bbaf7adf34127e4bde9ff9851952e5","0","2024-02-17 05:39:28","1","Scheduling.Shift.Created","Not Completed","3","2024-02-17 05:32:19","2024-02-11","2024-03-18 05:32:19"
"13b26ebbf7219e24156dcaef5c3529bb","0","2024-02-17 10:23:10","1","Scheduling.Shift.Created","Not Completed","2","2024-02-17 09:58:33","2024-02-11","2024-03-18 09:58:33"
"18d7437b422bab47b65e8f4179954c0a","0","2024-02-17 11:20:56","1","Scheduling.Shift.Created","Not Completed","2","2024-02-17 11:14:32","2024-02-11","2024-03-18 11:14:32"
"15fb76069f30418460f0b8787b12cbca","0","2024-02-17 18:53:34","2","Mobile.Schedule.Loaded","Completed","5","2024-02-16 18:30:38","2024-02-11","2024-03-17 18:30:38"
"30293c7e740bb996d9be9549e4bb1330","0","2024-02-17 21:22:51","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-17 21:11:10","2024-02-11","2024-03-18 21:11:10"
"0c73999cca3a664c4adefbd45c3f1cd2","0","2024-02-18 06:47:34","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-18 06:32:10","2024-02-18","2024-03-19 06:32:10"
"2b2f0eb5e2897422c184af895f00515a","0","2024-02-18 07:48:27","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-18 07:42:10","2024-02-18","2024-03-19 07:42:10"
"0b22ee6a8ec8156a0b22706b22df4795","0","2024-02-18 09:19:55","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-18 09:13:30","2024-02-18","2024-03-19 09:13:30"
"0d6d2333636566ab49dd1509ba4ea82a","0","2024-02-18 15:12:42","1","Scheduling.Shift.Created","Not Completed","2","2024-02-18 15:10:06","2024-02-18","2024-03-19 15:10:06"
"107d0609379d68e9bdd119c9946a17ac","0","2024-02-18 17:01:22","1","Scheduling.Shift.Created","Not Completed","2","2024-02-18 16:57:14","2024-02-18","2024-03-19 16:57:14"
"399ce372056a542fdd53e6d199f85589","1","2024-02-18 20:06:09","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-18 19:53:27","2024-02-18","2024-03-19 19:53:27"
"334bedaedc27c30e5514e10e4c8a5c7f","1","2024-02-18 22:50:54","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-18 22:46:08","2024-02-18","2024-03-19 22:46:08"
"0cfe1e780ddcd3b97c9c9e6f5f41c686","0","2024-02-19 01:03:04","1","Scheduling.Shift.Created","Not Completed","3","2024-01-30 01:11:21","2024-01-28","2024-02-29 01:11:21"
"175d781521cd94c043b67bee7a7839be","0","2024-02-19 08:26:19","1","Scheduling.Shift.Created","Not Completed","2","2024-01-30 04:47:30","2024-01-28","2024-02-29 04:47:30"
"03f8bc579615bf7fa9f85107b158787b","0","2024-02-19 08:44:05","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-18 01:12:05","2024-02-18","2024-03-19 01:12:05"
"1b4a8585f41f8a40a2c0dff154fd503d","0","2024-02-19 10:01:11","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-19 09:50:11","2024-02-18","2024-03-20 09:50:11"
"34d50aad0209c58a3938915d430eae89","1","2024-02-19 10:55:41","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-19 04:33:17","2024-02-18","2024-03-20 04:33:17"
"3b190393e943cd790e4d0c345b605c0d","0","2024-02-19 12:04:19","1","Scheduling.Shift.Created","Not Completed","2","2024-02-19 12:02:08","2024-02-18","2024-03-20 12:02:08"
"240ad598e0ec51d112efe8b11f54eb6b","1","2024-02-19 13:19:37","1","Scheduling.Shift.Created","Not Completed","4","2024-02-19 13:14:21","2024-02-18","2024-03-20 13:14:21"
"4464c098e35573cf971f12b8192f9afb","0","2024-02-19 13:47:03","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-19 13:44:12","2024-02-18","2024-03-20 13:44:12"
"3e0f3b76bfe286c7c25a292742dbcdc5","0","2024-02-19 13:59:42","3","Scheduling.Shift.Approved","Completed","6","2024-02-11 11:22:32","2024-02-11","2024-03-12 11:22:32"
"341364db6109d838d57a68b12524e70e","1","2024-02-19 14:22:43","2","Mobile.Schedule.Loaded","Completed","5","2024-02-19 14:12:24","2024-02-18","2024-03-20 14:12:24"
"1a7eb35340696c1bf42adb6bc1e9af62","0","2024-02-19 14:25:42","1","Scheduling.Shift.Created","Not Completed","2","2024-02-19 14:15:17","2024-02-18","2024-03-20 14:15:17"
"46256a0284a39237cd4364fbf7a1c4a9","0","2024-02-19 18:48:47","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-19 16:17:57","2024-02-18","2024-03-20 16:17:57"
"02f85cd75dc67001fc235d21b6647dce","0","2024-02-19 20:13:17","1","Scheduling.Shift.Created","Not Completed","2","2024-02-19 20:10:16","2024-02-18","2024-03-20 20:10:16"
"1ed155daa8cc4fc9cfa0154bfaf8c886","1","2024-02-19 23:06:07","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-19 23:00:06","2024-02-18","2024-03-20 23:00:06"
"1efa6c7a731399cfad95298b5df7e014","0","2024-02-20 04:02:06","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-20 02:04:16","2024-02-18","2024-03-21 02:04:16"
"2664c519b8760e8454bdf3daf57514b9","0","2024-02-20 08:40:52","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-20 08:34:17","2024-02-18","2024-03-21 08:34:17"
"0b09b796e6f4f892d53af598bb92b98d","0","2024-02-20 08:57:53","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 08:56:14","2024-02-18","2024-03-21 08:56:14"
"2405cedb8f143fa107ef33dbec1231b5","1","2024-02-20 11:09:42","1","Scheduling.Shift.Created","Not Completed","3","2024-02-20 10:12:12","2024-02-18","2024-03-21 10:12:12"
"1a7b1d3b931fb22628521b74815d947e","0","2024-02-20 11:39:11","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 03:52:52","2024-02-18","2024-03-21 03:52:52"
"2048f27233f469a2242dd1444979719f","0","2024-02-20 11:58:01","1","Scheduling.Shift.Created","Not Completed","3","2024-02-20 11:55:38","2024-02-18","2024-03-21 11:55:38"
"01b1e3fe399652a0ba89571e66e28ca5","0","2024-02-20 12:58:37","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 12:54:58","2024-02-18","2024-03-21 12:54:58"
"43a27eef5db2f6c616fa71a789d49016","0","2024-02-20 13:38:31","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 13:35:59","2024-02-18","2024-03-21 13:35:59"
"118ef17cd522046bfd1cef1b034cd6d1","0","2024-02-20 15:19:06","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 15:07:21","2024-02-18","2024-03-21 15:07:21"
"0d3460d11dbf97c4f00524a4fede775e","0","2024-02-20 15:40:39","1","Scheduling.Shift.Created","Not Completed","2","2024-02-20 15:37:49","2024-02-18","2024-03-21 15:37:49"
"062cbc5c605bd8cc1b50901da4e49ab2","1","2024-02-20 19:00:53","1","Scheduling.Shift.Created","Not Completed","3","2024-02-20 18:51:16","2024-02-18","2024-03-21 18:51:16"
"3ce5a5b7dd03ddf5eb5e9403109d04bb","0","2024-02-20 20:15:34","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-20 20:02:08","2024-02-18","2024-03-21 20:02:08"
"3ba6c2eafa304913d660cd9cc57f975d","0","2024-02-20 21:08:49","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-19 07:24:14","2024-02-18","2024-03-20 07:24:14"
"48644bd002eb9b910fb9874e382a52a5","0","2024-02-20 23:19:55","1","Scheduling.Shift.Created","Not Completed","3","2024-02-20 02:53:18","2024-02-18","2024-03-21 02:53:18"
"3ede43f8ddc72c69637bcceda35cedb6","1","2024-02-21 00:41:12","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-21 00:35:09","2024-02-18","2024-03-22 00:35:09"
"3cf7cc8df0c55891fd1918d9937b82a2","0","2024-02-21 07:02:38","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-20 23:36:06","2024-02-18","2024-03-21 23:36:06"
"0572da7e7e99bd58dbd863701bb78728","0","2024-02-21 07:14:11","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-21 05:08:50","2024-02-18","2024-03-22 05:08:50"
"2a36f734511c2df75a22561fc514a5aa","0","2024-02-21 10:57:50","5","Scheduling.Template.ApplyModal.Applied","Completed","5","2024-01-26 12:06:34","2024-01-21","2024-02-25 12:06:34"
"0d2be3642dea6a1e57c536d270eac202","1","2024-02-21 14:16:13","5","Scheduling.Template.ApplyModal.Applied","Completed","7","2024-01-23 13:47:24","2024-01-21","2024-02-22 13:47:24"
"1f82fb105c837ec2ba62894d1a83ee29","0","2024-02-21 14:27:14","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-21 14:16:44","2024-02-18","2024-03-22 14:16:44"
"1f8aebbfdbc381d83e6d9276ee93f4af","1","2024-02-21 15:23:15","1","Scheduling.Shift.Created","Not Completed","3","2024-02-21 15:19:30","2024-02-18","2024-03-22 15:19:30"
"1180777060691d7c9eacb7b97f6c86e5","1","2024-02-21 16:24:55","1","Scheduling.Shift.Created","Not Completed","3","2024-02-21 16:21:16","2024-02-18","2024-03-22 16:21:16"
"3a2680d218deb187e9b031fc6242ff0e","0","2024-02-21 16:44:48","1","Scheduling.Shift.Created","Not Completed","2","2024-02-15 10:27:50","2024-02-11","2024-03-16 10:27:50"
"19c1ad731d2bc374820461f9a5ba7fed","0","2024-02-21 17:37:33","1","Scheduling.Shift.Created","Not Completed","2","2024-02-21 17:33:14","2024-02-18","2024-03-22 17:33:14"
"24bec0ae271020edb1f43d18f702fc5b","0","2024-02-21 17:57:55","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-21 17:28:57","2024-02-18","2024-03-22 17:28:57"
"25dcc91e5fa67d382a63571aaa3b6958","0","2024-02-21 20:48:25","1","Scheduling.Shift.Created","Not Completed","2","2024-02-15 08:48:09","2024-02-11","2024-03-16 08:48:09"
"4183b60237fb8f2854f3cc8a0e2566d1","1","2024-02-21 20:48:25","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-14 17:04:32","2024-02-11","2024-03-15 17:04:32"
"40277f48110de00f7e01ea38dfbb8026","1","2024-02-21 22:47:15","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-21 22:42:52","2024-02-18","2024-03-22 22:42:52"
"207ea9930ab65d3d886a5983db31823c","0","2024-02-21 22:47:36","5","Scheduling.Template.ApplyModal.Applied","Completed","5","2024-02-08 14:38:44","2024-02-04","2024-03-09 14:38:44"
"36faff87fc1c08d12964d15ff9b87127","0","2024-02-21 23:25:02","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-21 23:01:42","2024-02-18","2024-03-22 23:01:42"
"284270ea64c5c4127a7235dfe061770b","0","2024-02-22 09:21:32","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-22 09:04:26","2024-02-18","2024-03-23 09:04:26"
"02dd3b8ec96ffce6c17ac68469d4091e","0","2024-02-22 12:29:26","1","Scheduling.Shift.Created","Not Completed","2","2024-02-22 12:26:33","2024-02-18","2024-03-23 12:26:33"
"33a55bcdb3aa2ae7ec5c34e0324d6acc","0","2024-02-22 13:06:56","1","Scheduling.Shift.Created","Not Completed","2","2024-02-22 13:05:28","2024-02-18","2024-03-23 13:05:28"
"24f5246f36684ad0d7eb3a6f6cdffff0","0","2024-02-22 13:06:59","1","Scheduling.Shift.Created","Not Completed","2","2024-02-22 13:05:24","2024-02-18","2024-03-23 13:05:24"
"3f8a762206935dad5792c4a4fc5354e9","0","2024-02-22 13:20:15","1","Scheduling.Shift.Created","Not Completed","3","2024-02-22 13:05:53","2024-02-18","2024-03-23 13:05:53"
"4ab931919d2445eba99352d26f023144","1","2024-02-22 14:24:09","1","Scheduling.Shift.Created","Not Completed","3","2024-02-22 14:21:05","2024-02-18","2024-03-23 14:21:05"
"4a1601fe4bb414803815786fff5743d1","1","2024-02-22 15:47:21","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-06 19:34:33","2024-02-04","2024-03-07 19:34:33"
"4b364ab711f1ec951eee69efb6d11f49","0","2024-02-22 16:01:11","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-22 15:56:37","2024-02-18","2024-03-23 15:56:37"
"01637b3b7a0bbd7b12cbb48ae01e0566","0","2024-02-22 16:07:27","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-19 10:16:33","2024-02-18","2024-03-20 10:16:33"
"3183d964d9ba3fea2b53bc04ecd63197","0","2024-02-22 17:07:18","1","Scheduling.Shift.Created","Not Completed","3","2024-02-22 17:02:03","2024-02-18","2024-03-23 17:02:03"
"334e84fd8e6ab45f39e271aadcc261e6","0","2024-02-22 17:51:46","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-22 17:20:18","2024-02-18","2024-03-23 17:20:18"
"099fa4c271eb8c62d719cb2f9bf91170","0","2024-02-23 00:50:45","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 00:38:54","2024-02-18","2024-03-24 00:38:54"
"2bac3174005f920ceb710d68021596d0","1","2024-02-23 02:24:08","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-23 01:57:25","2024-02-18","2024-03-24 01:57:25"
"38f0e5f3d271e6620bcecd25704365bb","0","2024-02-23 06:56:29","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 06:52:44","2024-02-18","2024-03-24 06:52:44"
"48359d696eb97e4229d4c1cc4f877ea0","0","2024-02-23 07:08:55","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 07:05:37","2024-02-18","2024-03-24 07:05:37"
"12cad8f0d207e677e18df1177804f417","1","2024-02-23 07:42:21","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-23 07:29:53","2024-02-18","2024-03-24 07:29:53"
"27b79e849ae0f9984893dbc533296895","0","2024-02-23 11:46:54","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 11:42:08","2024-02-18","2024-03-24 11:42:08"
"21d2800ddc471d7b8a2e90ea421e7842","0","2024-02-23 12:13:12","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-07 09:29:37","2024-02-04","2024-03-08 09:29:37"
"0501a8c098811070031e15f6a47c2d58","0","2024-02-23 15:31:59","1","Scheduling.Shift.Created","Not Completed","2","2024-02-12 08:41:14","2024-02-11","2024-03-13 08:41:14"
"2585076dd7300c25e500436f40d7eafc","0","2024-02-23 16:01:18","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-23 15:59:48","2024-02-18","2024-03-24 15:59:48"
"154647fa6ad39ad1ea4dd6bdfd273679","0","2024-02-23 16:27:28","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-17 14:19:45","2024-02-11","2024-03-18 14:19:45"
"4882e2de3b68c4cff9a40e94587295d2","0","2024-02-23 17:14:44","1","Scheduling.Shift.Created","Not Completed","3","2024-02-23 11:19:55","2024-02-18","2024-03-24 11:19:55"
"3d11ca9cec54f5ddd58ba3e483fa4a3a","1","2024-02-23 17:29:38","5","Scheduling.Template.ApplyModal.Applied","Completed","7","2024-02-10 15:39:03","2024-02-04","2024-03-11 15:39:03"
"061dcdf2d0c8a567ad83821607a9228f","0","2024-02-23 18:11:25","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 18:09:11","2024-02-18","2024-03-24 18:09:11"
"37770a9be202276cccc8663117351cb2","0","2024-02-23 19:55:28","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-23 19:16:41","2024-02-18","2024-03-24 19:16:41"
"06f45508348572a691abedb8f0414813","0","2024-02-23 22:18:10","1","Scheduling.Shift.Created","Not Completed","2","2024-02-23 22:11:58","2024-02-18","2024-03-24 22:11:58"
"201ec1972bb3ff3d690ea6dd16323f90","0","2024-02-23 23:22:50","2","Mobile.Schedule.Loaded","Not Completed","3","2024-02-16 18:47:09","2024-02-11","2024-03-17 18:47:09"
"1ad06dc5ccdd8129ace2b65f7e0f3755","1","2024-02-24 12:45:06","4","Scheduling.Shift.AssignmentChanged","Completed","6","2024-02-09 12:42:09","2024-02-04","2024-03-10 12:42:09"
"08d60b97d27008e51fd64ad4b4411a60","0","2024-02-24 15:22:21","3","Scheduling.Shift.Approved","Completed","5","2024-02-17 13:55:53","2024-02-11","2024-03-18 13:55:53"
"29045f2103bef9becf7cf4dcdb797cef","0","2024-02-24 15:31:40","2","Mobile.Schedule.Loaded","Not Completed","4","2024-02-24 15:16:32","2024-02-18","2024-03-25 15:16:32"
"49a9dc67d5f06589136733e2c88383f3","0","2024-02-24 15:31:58","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-20 11:40:14","2024-02-18","2024-03-21 11:40:14"
"331a2c90e0dd8005b20a1f1d1dd779f5","1","2024-02-24 20:19:42","5","Scheduling.Template.ApplyModal.Applied","Completed","7","2024-02-19 13:56:20","2024-02-18","2024-03-20 13:56:20"
"2305b3538841ffaaf1802a8c56016edb","0","2024-02-25 11:59:45","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-25 11:50:23","2024-02-25","2024-03-26 11:50:23"
"3adbb7c167367d71ef28398bb04ced02","1","2024-02-25 16:46:17","1","Scheduling.Shift.Created","Not Completed","4","2024-02-05 13:17:08","2024-02-04","2024-03-06 13:17:08"
"4759698d919d34b1694d17d12448f618","0","2024-02-25 19:08:07","2","Mobile.Schedule.Loaded","Completed","6","2024-02-20 23:05:44","2024-02-18","2024-03-21 23:05:44"
"1f58f41c7f8ecec31e9d02665d717b5b","1","2024-02-25 20:21:07","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-25 20:13:44","2024-02-25","2024-03-26 20:13:44"
"14a7cf7e7b5c20d8a06f08449491b96d","0","2024-02-26 06:09:49","1","Scheduling.Shift.Created","Not Completed","2","2024-02-26 06:06:47","2024-02-25","2024-03-27 06:06:47"
"3974f6173d17a85c952e38bb9235a0a1","0","2024-02-26 07:35:05","4","Scheduling.Shift.AssignmentChanged","Not Completed","3","2024-02-26 06:32:37","2024-02-25","2024-03-27 06:32:37"
"0cf97f60d41f9541a845d32906633447","1","2024-02-26 09:47:12","4","Scheduling.Shift.AssignmentChanged","Not Completed","4","2024-02-26 09:10:13","2024-02-25","2024-03-27 09:10:13"
"177520757aa6e0a4f0bfc9be0b096e7b","0","2024-02-26 10:18:31","1","Scheduling.Shift.Created","Not Completed","3","2024-02-26 09:18:15","2024-02-25","2024-03-27 09:18:15"
"07111a5c581f9a2a36ecea9cfefa8bdd","0","2024-02-26 11:26:36","5","Scheduling.Template.ApplyModal.Applied","Completed","6","2024-02-11 12:57:26","2024-02-11","2024-03-12 12:57:26"
"3b0dac0d8061589ce0931ac5ded4111d","1","2024-02-26 11:39:56","4","Scheduling.Shift.AssignmentChanged","Completed","5","2024-02-26 11:18:31","2024-02-25","2024-03-27 11:18:31"
"016d30d71ff7cb5287de6c2dc578b889","0","2024-02-26 12:42:16","3","Scheduling.Shift.Approved","Not Completed","4","2024-02-25 10:51:59","2024-02-25","2024-03-26 10:51:59"
"1eeeb8a0ebf42b3e3cb49bb13f20e1c6","0","2024-02-26 14:58:24","3","Scheduling.Shift.Approved","Not Completed","3","2024-02-26 14:53:14","2024-02-25","2024-03-27 14:53:14"
"0e3967e0198461885e5d86bc25c01a15","0","2024-02-26 16:28:58","3","Scheduling.Shift.Approved","Completed","6","2024-02-22 13:26:30","2024-02-18","2024-03-23 13:26:30"
"303b6b284cb75739bab15cc093916042","0","2024-02-26 17:08:22","1","Scheduling.Shift.Created","Not Completed","2","2024-02-26 16:52:58","2024-02-25","2024-03-27 16:52:58"
"240ffe745c1b853df22428d590b50087","0","2024-02-26 17:29:40","1","Scheduling.Shift.Created","Not Completed","2","2024-02-26 17:16:40","2024-02-25","2024-03-27 17:16:40"
"24b7e651c14d3d3ed6a7926a4aacbb03","0","2024-02-26 17:52:07","2","Mobile.Schedule.Loaded","Not Completed","2","2024-02-26 17:37:59","2024-02-25","2024-03-27 17:37:59"
"1398c4833f2d9402fcb98cd2982b75d6","0","2024-02-26 18:00:05","5","Scheduling.Template.ApplyModal.Applied","Not Completed","3","2024-02-26 17:33:54","2024-02-25","2024-03-27 17:33:54"
"3c5e779d68fbde929004007d5590376d","0","2024-02-26 18:02:01","1","Scheduling.Shift.Created","Not Completed","2","2024-02-26 18:00:06","2024-02-25","2024-03-27 18:00:06"
